2018-01-01 09:00, CLBD, 7080, 12, 1, AWSDLY, 3, 1011, 9.6, 3.1, , , 1.0, 1.0, , , 2018-01-01 09:47, 3.0, , , , 
2018-01-01 09:00, CLBD, 7504, 12, 1, AWSDLY, 3, 1011, 9.1, 14.9, , , 1.0, 1.0, , , 2018-01-01 09:48, 2.0, , , , 
2018-01-01 09:00, CLBD, 5331, 12, 1, AWSDLY, 3, 1011, 3.3, 17.5, , , 1.0, 1.0, , , 2018-01-01 09:48, 2.0, , , , 
2018-01-01 09:00, CLBD, 2337, 12, 1, AWSDLY, 3, 1011, 10.0, 8.5, , , 1.0, 1.0, , , 2018-01-01 09:50, 0.0, , , , 
2018-01-01 09:00, CLBD, 5694, 12, 1, AWSDLY, 3, 1011, 10.3, 13.4, , , 1.0, 1.0, , , 2018-01-01 09:47, 3.0, , , , 
2018-01-01 09:00, CLBD, 441, 12, 1, AWSDLY, 3, 1011, 13.4, 16.8, , , 1.0, 1.0, , , 2018-01-01 09:48, 2.0, , , , 
2018-01-01 09:00, CLBD, 5255, 12, 1, AWSDLY, 3, 1011, 13.9, 9.0, , , 1.0, 1.0, , , 2018-01-01 09:48, 2.0, , , , 
2018-01-01 09:00, CLBD, 293, 12, 1, AWSDLY, 9, 1011, -1.8, -5.1, , , 1.0, 1.0, , , 2018-01-01 09:47, 3.0, , , , 
2018-01-01 09:00, CLBD, 5367, 12, 1, AWSDLY, 9, 1011, 18.1, 8.9, , , 1.0, 1.0, , , 2018-01-01 09:48, 2.0, , , , 
2018-01-01 09:00, CLBD, 448, 12, 1, AWSDLY, 9, 1011, 19.2, 5.0, , , 1.0, 1.0, , , 2018-01-01 09:07, 0.0, , , , 
2018-01-01 09:00, CLBD, 8365, 12, 1, AWSDLY, 9, 1011, 7.7, 10.2, , , 1.0, 1.0, , , 2018-01-01 09:40, 10.0, , , , 
2018-01-01 09:00, CLBD, 8922, 12, 1, AWSDLY, 9, 1011, 9.1, 5.8, , , 1.0, 1.0, , , 2018-01-01 09:47, 3.0, , , , 
2018-01-01 09:00, CLBD, 8825, 12, 1, AWSDLY, 9, 1011, 15.3, 2.2, , , 1.0, 1.0, , , 2018-01-01 09:47, 3.0, , , , 
2018-01-01 09:00, CLBD, 5456, 12, 1, AWSDLY, 23, 1011, 13.2, 1.3, , , 1.0, 1.0, , , 2018-01-01 09:48, 2.0, , , , 
2018-01-01 09:00, DCNN, 7504, 12, 1, NCM, 23, 1011, 5.6, 12.6, 2.9, , 1.0, 1.0, 1.0, , 2018-01-01 09:07, 0.0, , , , 
2018-01-01 09:00, DCNN, 2096, 12, 1, NCM, 23, 1011, 5.6, -5.1, 1.9, 1.3, 1.0, 1.0, 1.0, 1.0, 2018-01-01 09:06, 0.0, , , , 
2018-01-01 09:00, DCNN, 4453, 24, 1, DLY3208, 23, 1011, 5.4, , -1.4, , 1.0, 1.0, 1.0, , 2018-01-01 09:29, 0.0, , , , 
2018-01-01 09:00, DCNN, 1273, 12, 1, NCM, 23, 1011, 10.7, 12.8, -0.6, -1.0, 1.0, 1.0, 1.0, 1.0, 2018-01-01 08:57, 0.0, , , , 
2018-01-01 09:00, DCNN, 4913, 12, 1, NCM, 23, 1011, 6.0, 8.0, -1.0, -1.6, 1.0, 1.0, 1.0, 1.0, 2018-01-01 08:57, 0.0, , , , 
2018-01-01 09:00, DCNN, 9146, 24, 1, DLY3208, 32, 1011, 10.7, 5.8, -4.5, , , 1.0, 1.0, , 2018-01-08 10:23, 0.0, , , , 
2018-01-01 09:00, DCNN, 9608, 12, 1, AWSDLY, 32, 1011, 15.6, 4.3, , , 1.0, 1.0, , , 2018-01-01 09:06, 0.0, , , , 
2018-01-01 09:00, DCNN, 7246, 12, 0, AWSDLY, 32, 1012, 2.3, , -5.2, , 151.0, 1.0, 1.0, , 2018-01-01 09:23, 27.0, , , , 
2018-01-01 09:00, DCNN, 9829, 12, 1, AWSDLY, 32, 1011, 15.0, -1.2, -5.2, , 1501.0, 1.0, 1.0, , 2018-01-01 09:23, 27.0, , , , 
2018-01-01 09:00, DCNN, 8156, 24, 1, DLY3208, 32, 1011, 4.8, 8.1, -3.0, , 1.0, 1.0, 1.0, , 2018-01-24 15:58, 0.0, , , , 
2018-01-01 09:00, DCNN, 9617, 12, 1, NCM, 32, 1011, 5.8, 0.7, -0.7, , 1.0, 1.0, 151.0, , 2018-01-01 08:57, 0.0, , , , 
2018-01-01 09:00, DCNN, 5425, 12, 1, AWSDLY, 38, 1011, 7.4, , -2.5, -2.5, 1.0, 1.0, 1.0, 1.0, 2018-01-01 09:07, 0.0, , , , 
2018-01-01 09:00, DCNN, 7179, 24, 1, DLY3208, 38, 1011, 18.2, 2.9, -1.1, , 1.0, 1.0, 1.0, , 2018-01-01 12:01, 0.0, , , , 
2018-01-01 09:00, DCNN, 2288, 12, 1, AWSDLY, 40, 1011, 5.0, 4.3, -2.0, , 1.0, 1.0, 1.0, , 2018-01-01 09:01, 0.0, , , , 
2018-01-01 09:00, DCNN, 9622, 24, 1, DLY3208, 40, 1011, 6.0, 12.0, -3.9, , , 1.0, 1.0, , 2018-01-04 23:19, 0.0, , , , 
2018-01-01 09:00, DCNN, 1547, 12, 1, NCM, 40, 1011, 2.1, 4.5, -4.7, , 1.0, 1.0, 1.0, , 2018-01-01 09:00, 0.0, , , , 
2018-01-01 09:00, DCNN, 3059, 12, 1, NCM, 40, 1011, 6.4, 23.1, -4.7, -3.9, 1.0, 1.0, 1.0, 1.0, 2018-01-01 08:55, 0.0, , , , 
2018-01-01 09:00, DCNN, 6040, 12, 1, NCM, 40, 1011, 0.1, -2.6, , , 1.0, 1.0, , , 2018-01-01 08:57, 0.0, , , , 
2018-01-01 09:00, DCNN, 10, 24, 1, DLY3208, 40, 1011, 16.1, 7.9, , , , 1.0, , , 2018-01-01 10:57, 0.0, , , , 
2018-01-01 09:00, DCNN, 4448, 12, 1, AWSDLY, 40, 1011, 21.6, 6.4, -7.1, -3.5, 1.0, 1.0, 1.0, 1.0, 2018-01-01 09:06, 0.0, , , , 
2018-01-01 09:00, DCNN, 6544, 12, 1, NCM, 44, 1011, 14.4, 17.8, -4.9, , 1.0, 1.0, 151.0, , 2018-01-01 08:57, 0.0, , , , 
2018-01-01 09:00, DCNN, 4077, 12, 1, AWSDLY, 44, 1011, 9.3, 8.7, , , 1.0, 1.0, , , 2018-01-01 09:00, 0.0, , , , 
2018-01-01 09:00, DCNN, 4863, 12, 1, AWSDLY, 44, 1011, 7.0, 15.4, , , 1.0, 1.0, , , 2018-01-01 11:05, 0.0, , , , 
2018-01-01 09:00, DCNN, 7269, 12, 1, NCM, 44, 1011, 18.1, 2.2, -7.2, , 1.0, 1.0, 1.0, , 2018-01-01 09:00, 0.0, , , , 
2018-01-01 09:00, DCNN, 5034, 12, 1, NCM, 44, 1011, 14.4, 22.7, -3.4, -0.1, 1.0, 1.0, 1.0, 1.0, 2018-01-03 11:09, 832.0, , , , 
2018-01-01 09:00, DCNN, 9881, 12, 1, NCM, 44, 1011, 2.0, 12.6, -1.0, , 1.0, 1.0, 1.0, , 2018-01-01 09:00, 0.0, , , , 
2018-01-01 09:00, DCNN, 4551, 12, 1, AWSDLY, 48, 1011, 23.3, 8.7, -3.1, -1.5, 1.0, 1.0, 1.0, 1.0, 2018-01-01 09:02, 0.0, , , , 
2018-01-01 09:00, DCNN, 4617, 24, 1, DLY3208, 48, 1011, 9.0, 1.0, -7.0, -3.9, 1.0, 1.0, 1.0, 1.0, 2018-01-01 09:29, 0.0, , , , 
2018-01-01 09:00, DCNN, 3254, 12, 1, AWSDLY, 48, 1011, 14.6, -0.6, -0.7, -1.1, 1.0, 1.0, 1.0, 1.0, 2018-01-01 09:06, 0.0, , , , 
2018-01-01 09:00, DCNN, 2242, 12, 1, NCM, 48, 1011, 20.5, 6.5, -3.1, -3.6, 1.0, 1.0, 1.0, 1.0, 2018-01-01 08:55, 0.0, , , , 
