2019-01-01 09:00, CLBD, 5336, 12, 1, AWSDLY, 3, 1011, 8.5, 5.7, , , 1.0, 1.0, , , 2019-01-01 09:08, 0.0, , , , 
2019-01-01 09:00, CLBD, 4065, 12, 1, AWSDLY, 3, 1011, 9.4, 3.4, , , 1.0, 1.0, , , 2019-01-01 09:49, 1.0, , , , 
2019-01-01 09:00, DCNN, 2493, 12, 1, NCM, 3, 1011, 1.0, 1.6, 2.1, , 1.0, 1.0, 1.0, , 2019-01-01 09:07, 0.0, , , , 
2019-01-01 09:00, DCNN, 9220, 12, 1, NCM, 3, 1011, 7.3, 7.6, 0.1, 0.1, 1.0, 1.0, 1.0, 1.0, 2019-01-01 09:06, 0.0, , , , 
2019-01-01 09:00, DCNN, 6679, 12, 1, NCM, 3, 1011, 9.7, 1.5, 0.8, , 1.0, 1.0, 1.0, , 2019-01-01 08:57, 0.0, , , , 
2019-01-01 09:00, DCNN, 4725, 24, 1, DLY3208, 3, 1011, 4.9, -0.7, 3.0, , 1.0, 1.0, 1.0, , 2019-01-01 09:16, 0.0, , , , 
2019-01-01 09:00, DCNN, 5400, 12, 1, NCM, 9, 1011, 6.0, -1.9, 3.7, 2.7, 1.0, 1.0, 1.0, 1.0, 2019-01-01 08:54, 0.0, , , , 
2019-01-01 09:00, DCNN, 4045, 24, 1, DLY3208, 9, 1011, 4.0, -4.5, 1.2, , 1.0, 1.0, 1.0, , 2019-01-07 12:29, 0.0, , , , 
2019-01-01 09:00, DCNN, 2423, 12, 0, AWSDLY, 9, 1012, 6.8, 5.4, , , 151.0, 1.0, , , 2019-01-03 17:10, 471.0, , , , 
2019-01-01 09:00, DCNN, 5680, 12, 1, AWSDLY, 9, 1011, 3.2, 4.6, , , 1501.0, 1.0, , , 2019-01-03 17:10, 471.0, , , , 
2019-01-01 09:00, DCNN, 8356, 12, 0, AWSDLY, 9, 1012, 4.2, 3.1, 3.3, , 1.0, 1.0, 1.0, , 2019-01-01 08:58, 0.0, , , , 
2019-01-01 09:00, DCNN, 8224, 12, 1, AWSDLY, 9, 1022, 13.4, 8.4, , , 1.0, 1.0, , , 2019-01-10 10:57, 0.0, , , , 
2019-01-01 09:00, DCNN, 1699, 12, 1, NCM, 12, 1011, 8.4, 7.8, 2.1, , 1.0, 1.0, 1.0, , 2019-01-01 08:56, 0.0, , , , 
2019-01-01 09:00, DCNN, 8410, 12, 1, AWSDLY, 12, 1011, 5.8, 6.9, 0.8, 1.4, 1.0, 1.0, 1.0, 1.0, 2019-01-01 09:06, 0.0, , , , 
2019-01-01 09:00, DCNN, 8132, 24, 1, DLY3208, 12, 1011, 12.8, 1.9, 3.7, , 1.0, 1.0, 1.0, , 2019-01-01 12:17, 0.0, , , , 
2019-01-01 09:00, DCNN, 1079, 12, 1, AWSDLY, 12, 1011, 8.0, 6.0, 2.7, , 1.0, 1.0, 1.0, , 2019-01-01 09:03, 0.0, , , , 
2019-01-01 09:00, DCNN, 6085, 24, 1, DLY3208, 12, 1011, 2.6, -3.2, 3.0, , 1.0, 1.0, 1.0, , 2019-01-06 21:55, 0.0, , , , 
2019-01-01 09:00, DCNN, 9168, 12, 1, NCM, 12, 1011, , 0.4, 4.1, , 1.0, 1.0, 1.0, , 2019-01-01 08:56, 0.0, , , , 
2019-01-01 09:00, DCNN, 7388, 12, 1, NCM, 23, 1011, 7.3, 9.6, 1.2, 2.0, 1.0, 1.0, 1.0, 1.0, 2019-01-01 08:55, 0.0, , , , 
2019-01-01 09:00, DCNN, 447, 24, 1, DLY3208, 23, 1011, 2.3, 5.4, 3.5, , 1.0, 1.0, 1.0, , 2019-01-08 09:38, 0.0, , , , 
2019-01-01 09:00, DCNN, 4590, 12, 1, NCM, 32, 1011, 5.2, 0.8, , , 1.0, 1.0, , , 2019-01-01 08:56, 0.0, , , , 
2019-01-01 09:00, DCNN, 4049, 24, 1, DLY3208, 32, 1011, 10.3, 4.6, 2.5, , 1.0, 1.0, 1.0, , 2019-01-06 11:59, 0.0, , , , 
2019-01-01 09:00, DCNN, 2245, 24, 1, DLY3208, 32, 1011, 0.6, -5.9, , , 1.0, 1.0, , , 2019-01-01 16:26, 0.0, , , , 
2019-01-01 09:00, DCNN, 5336, 12, 1, AWSDLY, 32, 1011, 5.7, 6.6, 3.0, 3.9, 1.0, 1.0, 1.0, 1.0, 2019-01-01 09:08, 0.0, , , , 
2019-01-01 09:00, DCNN, 6544, 12, 1, NCM, 32, 1011, 4.4, 0.2, 1.1, , 1.0, 1.0, 1.0, , 2019-01-01 08:56, 0.0, , , , 
